,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HTPTN,ATPTN,HGSTN,HGCTN,AGSTN,AGCTN,histhome,histaway
1680,SP1,20/12/13,Elche,Malaga,0,1,A,0,1,A,8,6,2,2,17,14,7,2,3,4,1,0,17.0,17.0,16.0,22.0,17.0,19.0,81,407
1681,SP1,21/12/13,Ath Madrid,Levante,3,2,H,1,1,D,16,8,6,4,16,18,10,6,3,5,0,1,43.0,20.0,43.0,9.0,40.0,11.0,650,309
1682,SP1,21/12/13,Betis,Almeria,0,1,A,0,1,A,25,14,8,7,9,17,11,2,0,2,0,0,10.0,13.0,15.0,35.0,13.0,31.0,272,144
1683,SP1,21/12/13,Granada,Sociedad,1,3,A,1,2,A,23,11,8,7,16,9,8,2,3,1,0,0,20.0,26.0,14.0,19.0,18.0,19.0,219,424
1684,SP1,21/12/13,Villarreal,Sevilla,1,2,A,0,1,A,13,12,5,4,13,25,11,4,3,4,0,1,28.0,23.0,26.0,16.0,28.0,16.0,470,542
1685,SP1,22/12/13,Ath Bilbao,Vallecano,2,1,H,1,0,H,24,14,9,5,11,21,8,7,0,2,0,0,30.0,13.0,24.0,20.0,25.0,23.0,499,226
1686,SP1,22/12/13,Celta,Osasuna,1,1,D,1,1,D,14,13,6,4,14,15,5,7,0,3,0,0,15.0,14.0,20.0,26.0,22.0,28.0,291,244
1687,SP1,22/12/13,Espanol,Valladolid,4,2,H,2,0,H,13,9,7,4,23,13,2,4,3,1,0,0,19.0,15.0,18.0,21.0,21.0,25.0,422,115
1688,SP1,22/12/13,Getafe,Barcelona,2,5,A,2,3,A,12,15,2,7,26,7,7,1,4,3,0,0,23.0,43.0,18.0,22.0,20.0,23.0,366,841
1689,SP1,22/12/13,Valencia,Real Madrid,2,3,A,1,2,A,12,12,5,5,12,13,3,6,2,2,0,0,20.0,38.0,21.0,26.0,23.0,25.0,557,811
1690,SP1,04/01/14,Almeria,Granada,3,0,H,2,0,H,18,5,8,3,18,10,9,9,3,3,0,0,16.0,20.0,17.0,32.0,19.0,35.0,144,219
1691,SP1,04/01/14,Malaga,Ath Madrid,0,1,A,0,0,D,12,9,3,6,20,14,5,8,4,6,0,0,20.0,46.0,19.0,22.0,25.0,24.0,407,650
1692,SP1,04/01/14,Valencia,Levante,2,0,H,1,0,H,17,7,5,2,17,24,7,5,3,1,0,0,20.0,20.0,23.0,29.0,23.0,29.0,557,309
1693,SP1,04/01/14,Valladolid,Betis,0,0,D,0,0,D,10,6,3,3,6,10,10,6,1,0,0,0,15.0,10.0,21.0,29.0,17.0,31.0,115,272
1694,SP1,05/01/14,Barcelona,Elche,4,0,H,2,0,H,13,3,6,0,12,17,1,2,2,2,0,0,46.0,17.0,49.0,12.0,43.0,12.0,841,81
1695,SP1,05/01/14,Osasuna,Espanol,1,0,H,1,0,H,11,13,4,3,9,15,1,10,3,7,0,0,15.0,22.0,14.0,28.0,17.0,29.0,244,422
1696,SP1,05/01/14,Sevilla,Getafe,3,0,H,1,0,H,20,9,7,1,13,14,9,2,2,2,0,0,26.0,23.0,32.0,29.0,31.0,33.0,542,366
1697,SP1,05/01/14,Sociedad,Ath Bilbao,2,0,H,1,0,H,8,13,4,3,11,15,5,4,2,3,0,0,29.0,33.0,33.0,23.0,28.0,23.0,424,499
1698,SP1,06/01/14,Real Madrid,Celta,3,0,H,0,0,D,18,15,8,1,12,9,12,9,0,2,0,0,41.0,16.0,49.0,21.0,47.0,23.0,811,291
1699,SP1,06/01/14,Vallecano,Villarreal,2,5,A,0,3,A,19,12,8,6,14,18,11,5,3,3,0,0,13.0,28.0,16.0,40.0,17.0,40.0,226,470
1700,SP1,10/01/14,Granada,Valladolid,4,0,H,2,0,H,15,10,8,1,11,13,8,5,0,3,0,0,20.0,16.0,15.0,25.0,17.0,26.0,219,115
1701,SP1,11/01/14,Ath Bilbao,Almeria,6,1,H,3,1,H,15,9,7,2,13,10,8,6,2,1,0,0,33.0,19.0,26.0,23.0,28.0,20.0,499,144
1702,SP1,11/01/14,Ath Madrid,Barcelona,0,0,D,0,0,D,6,9,2,2,17,9,7,6,2,3,0,0,49.0,49.0,47.0,11.0,55.0,13.0,650,841
1703,SP1,11/01/14,Celta,Valencia,2,1,H,0,1,A,21,11,8,2,7,14,4,2,0,2,0,0,16.0,23.0,21.0,30.0,24.0,29.0,291,557
1704,SP1,11/01/14,Elche,Sevilla,1,1,D,0,0,D,10,10,3,3,7,23,8,5,2,3,0,0,17.0,29.0,16.0,27.0,21.0,24.0,81,542
1705,SP1,12/01/14,Betis,Osasuna,1,2,A,0,1,A,22,7,8,3,20,11,8,3,4,2,1,1,11.0,18.0,15.0,36.0,17.0,37.0,272,244
1706,SP1,12/01/14,Espanol,Real Madrid,0,1,A,0,0,D,11,23,1,8,19,12,3,8,2,1,0,0,22.0,44.0,22.0,24.0,28.0,25.0,422,811
1707,SP1,12/01/14,Getafe,Vallecano,0,1,A,0,1,A,14,14,5,5,19,14,12,7,5,1,0,0,23.0,13.0,20.0,30.0,21.0,29.0,366,226
1708,SP1,12/01/14,Levante,Malaga,1,0,H,1,0,H,8,22,5,6,24,16,4,7,4,5,0,0,20.0,20.0,17.0,27.0,16.0,23.0,309,407
1709,SP1,13/01/14,Villarreal,Sociedad,5,1,H,3,0,H,22,8,11,4,16,13,8,6,2,4,0,0,31.0,32.0,32.0,20.0,31.0,17.0,470,424
1710,SP1,17/01/14,Malaga,Valencia,0,0,D,0,0,D,17,11,6,4,17,17,5,5,2,4,0,0,20.0,23.0,19.0,24.0,20.0,25.0,407,557
1711,SP1,18/01/14,Betis,Real Madrid,0,5,A,0,3,A,7,21,1,11,18,13,0,7,3,1,0,0,11.0,47.0,16.0,38.0,17.0,38.0,272,811
1712,SP1,18/01/14,Elche,Vallecano,2,0,H,1,0,H,15,7,10,1,13,7,7,1,2,2,0,1,18.0,16.0,17.0,28.0,18.0,28.0,81,226
1713,SP1,18/01/14,Espanol,Celta,1,0,H,0,0,D,8,12,3,2,15,14,3,8,1,1,0,0,22.0,19.0,22.0,25.0,24.0,28.0,422,291
1714,SP1,18/01/14,Granada,Osasuna,0,0,D,0,0,D,17,8,3,0,11,12,7,0,1,3,0,0,23.0,21.0,19.0,25.0,21.0,26.0,219,244
1715,SP1,19/01/14,Ath Madrid,Sevilla,1,1,D,1,0,H,16,10,2,3,13,15,8,3,3,2,0,1,50.0,30.0,47.0,11.0,48.0,12.0,650,542
1716,SP1,19/01/14,Getafe,Sociedad,2,2,D,1,2,A,16,9,5,6,21,12,9,3,3,2,1,0,23.0,32.0,20.0,31.0,21.0,36.0,366,424
1717,SP1,19/01/14,Levante,Barcelona,1,1,D,1,1,D,7,17,4,6,13,11,2,8,3,1,0,0,23.0,50.0,18.0,27.0,17.0,27.0,309,841
1718,SP1,19/01/14,Villarreal,Almeria,2,0,H,1,0,H,12,13,2,4,15,15,9,7,2,1,0,0,34.0,19.0,37.0,21.0,33.0,26.0,470,144
1719,SP1,20/01/14,Ath Bilbao,Valladolid,4,2,H,0,1,A,23,7,14,4,6,13,11,0,2,4,0,0,36.0,16.0,32.0,24.0,26.0,27.0,499,115
1720,SP1,24/01/14,Celta,Betis,4,2,H,3,1,H,10,13,5,5,17,15,2,4,2,3,0,1,19.0,11.0,23.0,32.0,22.0,34.0,291,272
1721,SP1,25/01/14,Real Madrid,Granada,2,0,H,0,0,D,23,8,8,2,11,14,4,1,4,2,0,0,50.0,24.0,58.0,21.0,53.0,24.0,811,219
1722,SP1,25/01/14,Sevilla,Levante,2,3,A,1,1,D,28,7,10,6,15,15,7,3,3,3,1,1,31.0,24.0,37.0,31.0,34.0,32.0,542,309
1723,SP1,25/01/14,Valencia,Espanol,2,2,D,2,2,D,15,9,5,2,13,11,10,4,3,0,0,0,24.0,25.0,26.0,31.0,26.0,31.0,557,422
1724,SP1,25/01/14,Valladolid,Villarreal,1,0,H,1,0,H,8,4,2,2,19,13,8,2,4,0,0,0,16.0,37.0,23.0,37.0,33.0,32.0,115,470
1725,SP1,26/01/14,Almeria,Getafe,1,0,H,0,0,D,7,16,4,5,19,16,10,12,2,2,0,0,19.0,24.0,21.0,40.0,22.0,38.0,144,366
1726,SP1,26/01/14,Barcelona,Malaga,3,0,H,1,0,H,23,4,10,2,13,16,15,2,1,3,0,0,51.0,21.0,54.0,13.0,53.0,13.0,841,407
1727,SP1,26/01/14,Osasuna,Ath Bilbao,1,5,A,1,2,A,11,19,1,9,24,13,1,8,3,4,1,0,22.0,39.0,17.0,29.0,25.0,33.0,244,499
1728,SP1,26/01/14,Vallecano,Ath Madrid,2,4,A,1,3,A,13,15,6,7,16,13,8,9,2,1,0,0,16.0,51.0,19.0,47.0,18.0,41.0,226,650
1729,SP1,27/01/14,Sociedad,Elche,4,0,H,2,0,H,7,18,5,6,9,8,4,6,1,2,0,0,33.0,21.0,38.0,30.0,36.0,28.0,424,81
1730,SP1,31/01/14,Granada,Celta,1,2,A,1,1,D,16,10,3,3,10,14,9,4,2,4,0,0,24.0,22.0,19.0,27.0,23.0,28.0,219,291
1731,SP1,01/02/14,Barcelona,Valencia,2,3,A,1,1,D,20,8,5,4,18,8,9,5,2,3,1,0,54.0,25.0,57.0,13.0,55.0,14.0,841,557
1732,SP1,01/02/14,Getafe,Valladolid,0,0,D,0,0,D,7,10,1,2,11,13,2,9,2,3,0,0,24.0,19.0,22.0,34.0,25.0,37.0,366,115
1733,SP1,01/02/14,Levante,Vallecano,0,0,D,0,0,D,11,16,2,5,23,20,6,6,2,3,0,0,27.0,16.0,22.0,30.0,20.0,33.0,309,226
1734,SP1,01/02/14,Malaga,Sevilla,3,2,H,1,0,H,14,11,7,4,12,14,3,5,3,5,0,0,21.0,31.0,19.0,27.0,22.0,28.0,407,542
1735,SP1,02/02/14,Ath Bilbao,Real Madrid,1,1,D,0,0,D,9,10,3,3,13,14,6,3,1,1,0,1,42.0,53.0,41.0,27.0,39.0,24.0,499,811
1736,SP1,02/02/14,Ath Madrid,Sociedad,4,0,H,1,0,H,12,10,6,2,16,13,6,7,3,2,0,0,54.0,36.0,52.0,14.0,54.0,14.0,650,424
1737,SP1,02/02/14,Betis,Espanol,2,0,H,0,0,D,13,6,3,1,15,15,8,5,3,1,0,0,11.0,26.0,18.0,47.0,20.0,49.0,272,422
1738,SP1,02/02/14,Elche,Almeria,1,0,H,0,0,D,13,10,5,3,14,18,8,3,3,3,1,0,21.0,22.0,19.0,32.0,20.0,30.0,81,144
1739,SP1,03/02/14,Villarreal,Osasuna,3,1,H,0,0,D,13,10,8,2,17,8,5,2,2,1,0,0,37.0,22.0,39.0,22.0,38.0,26.0,470,244
1740,SP1,07/02/14,Espanol,Granada,1,0,H,0,0,D,13,13,5,1,17,19,3,3,4,5,1,0,26.0,24.0,25.0,29.0,24.0,29.0,422,219
1741,SP1,08/02/14,Almeria,Ath Madrid,2,0,H,0,0,D,7,12,3,1,21,8,2,1,2,2,0,1,22.0,57.0,22.0,41.0,30.0,42.0,144,650
1742,SP1,08/02/14,Real Madrid,Villarreal,4,2,H,2,1,H,13,10,6,3,10,7,6,3,0,2,0,0,54.0,40.0,61.0,22.0,63.0,23.0,811,470
1743,SP1,08/02/14,Valencia,Betis,5,0,H,2,0,H,18,9,9,2,7,15,9,9,0,2,0,0,28.0,14.0,31.0,35.0,30.0,35.0,557,272
1744,SP1,08/02/14,Vallecano,Malaga,4,1,H,3,0,H,11,15,6,5,20,14,3,5,3,3,0,1,17.0,24.0,21.0,51.0,22.0,52.0,226,407
1745,SP1,09/02/14,Osasuna,Getafe,2,0,H,1,0,H,14,18,7,4,19,11,4,6,1,4,0,0,22.0,25.0,19.0,37.0,17.0,30.0,244,366
1746,SP1,09/02/14,Sevilla,Barcelona,1,4,A,1,2,A,15,9,4,5,22,9,6,0,3,3,0,0,31.0,54.0,41.0,37.0,43.0,35.0,542,841
1747,SP1,09/02/14,Sociedad,Levante,0,0,D,0,0,D,18,6,6,0,10,20,7,3,2,3,0,0,36.0,28.0,42.0,34.0,41.0,32.0,424,309
1748,SP1,09/02/14,Valladolid,Elche,2,2,D,0,1,A,13,9,3,4,15,15,9,2,2,2,0,0,20.0,24.0,24.0,37.0,25.0,41.0,115,81
1749,SP1,10/02/14,Celta,Ath Bilbao,0,0,D,0,0,D,14,7,1,1,12,9,5,6,1,3,0,0,25.0,43.0,29.0,35.0,33.0,36.0,291,499
1750,SP1,14/02/14,Elche,Osasuna,0,0,D,0,0,D,11,8,2,3,10,11,7,7,3,3,0,0,25.0,25.0,22.0,34.0,23.0,35.0,81,244
1751,SP1,15/02/14,Ath Madrid,Valladolid,3,0,H,2,0,H,13,4,5,0,10,11,8,3,0,3,0,0,57.0,21.0,56.0,16.0,54.0,16.0,650,115
1752,SP1,15/02/14,Barcelona,Vallecano,6,0,H,2,0,H,21,9,10,4,6,10,12,5,0,0,0,0,57.0,20.0,63.0,17.0,63.0,17.0,841,226
1753,SP1,15/02/14,Levante,Almeria,1,0,H,0,0,D,13,13,3,3,13,16,1,9,1,4,0,0,29.0,25.0,22.0,30.0,24.0,31.0,309,144
1754,SP1,15/02/14,Villarreal,Celta,0,2,A,0,0,D,19,8,5,2,14,11,9,2,2,4,0,0,40.0,26.0,44.0,27.0,41.0,23.0,470,291
1755,SP1,16/02/14,Ath Bilbao,Espanol,1,2,A,0,1,A,10,14,3,7,15,14,5,6,2,2,1,0,44.0,29.0,42.0,28.0,43.0,30.0,499,422
1756,SP1,16/02/14,Getafe,Real Madrid,0,3,A,0,2,A,9,16,1,7,16,14,8,10,3,4,0,0,25.0,57.0,22.0,36.0,27.0,37.0,366,811
1757,SP1,16/02/14,Granada,Betis,1,0,H,1,0,H,13,11,4,6,20,15,4,4,4,3,1,1,24.0,14.0,20.0,30.0,20.0,35.0,219,272
1758,SP1,16/02/14,Sevilla,Valencia,0,0,D,0,0,D,17,9,2,0,22,13,14,1,2,5,1,1,31.0,31.0,42.0,41.0,47.0,36.0,542,557
1759,SP1,17/02/14,Malaga,Sociedad,0,1,A,0,1,A,14,7,5,3,12,15,6,2,3,0,0,0,24.0,37.0,23.0,33.0,22.0,33.0,407,424
1760,SP1,21/02/14,Valladolid,Levante,1,1,D,0,1,A,11,3,2,1,13,16,4,1,3,3,0,0,21.0,32.0,26.0,42.0,25.0,37.0,115,309
1761,SP1,22/02/14,Almeria,Malaga,0,0,D,0,0,D,7,14,2,2,14,23,5,5,2,5,0,0,25.0,24.0,24.0,42.0,25.0,46.0,144,407
1762,SP1,22/02/14,Celta,Getafe,1,1,D,0,1,A,19,6,8,4,15,16,5,0,6,4,0,1,29.0,25.0,31.0,35.0,29.0,40.0,291,366
1763,SP1,22/02/14,Real Madrid,Elche,3,0,H,1,0,H,16,5,7,2,14,19,9,1,1,3,0,0,60.0,26.0,68.0,24.0,67.0,26.0,811,81
1764,SP1,22/02/14,Sociedad,Barcelona,3,1,H,1,1,D,15,12,3,3,13,15,2,13,2,3,0,0,40.0,60.0,43.0,34.0,52.0,35.0,424,841
1765,SP1,23/02/14,Betis,Ath Bilbao,0,2,A,0,1,A,11,14,4,7,14,10,8,5,2,1,2,0,14.0,44.0,20.0,53.0,21.0,54.0,272,499
1766,SP1,23/02/14,Osasuna,Ath Madrid,3,0,H,3,0,H,10,13,4,6,13,10,6,9,0,1,0,0,26.0,60.0,21.0,37.0,22.0,39.0,244,650
1767,SP1,23/02/14,Valencia,Granada,2,1,H,0,0,D,17,8,7,3,14,15,8,2,5,3,0,0,32.0,27.0,36.0,35.0,32.0,36.0,557,219
1768,SP1,23/02/14,Vallecano,Sevilla,0,1,A,0,0,D,9,9,1,2,16,11,1,7,2,1,0,1,20.0,32.0,25.0,58.0,24.0,58.0,226,542
1769,SP1,24/02/14,Espanol,Villarreal,1,2,A,0,1,A,13,10,6,4,12,19,2,2,4,4,0,0,32.0,40.0,28.0,30.0,28.0,35.0,422,470
1770,SP1,28/02/14,Ath Bilbao,Granada,4,0,H,2,0,H,27,6,10,1,9,12,6,3,0,2,0,1,47.0,27.0,45.0,30.0,46.0,32.0,499,219
1771,SP1,01/03/14,Elche,Celta,1,0,H,0,0,D,9,12,1,3,13,15,3,12,5,3,0,0,26.0,30.0,22.0,37.0,25.0,35.0,81,291
1772,SP1,01/03/14,Getafe,Espanol,0,0,D,0,0,D,15,17,7,3,9,11,10,11,4,3,0,0,26.0,32.0,23.0,40.0,25.0,39.0,366,422
1773,SP1,01/03/14,Levante,Osasuna,2,0,H,2,0,H,7,15,3,4,22,18,3,6,4,3,1,0,33.0,29.0,24.0,31.0,25.0,30.0,309,244
1774,SP1,01/03/14,Malaga,Valladolid,1,1,D,1,1,D,17,8,5,3,18,15,8,5,0,1,0,0,25.0,22.0,23.0,34.0,24.0,37.0,407,115
1775,SP1,02/03/14,Ath Madrid,Real Madrid,2,2,D,2,1,H,11,15,4,6,17,10,6,4,3,2,0,0,60.0,63.0,59.0,19.0,65.0,16.0,650,811
1776,SP1,02/03/14,Barcelona,Almeria,4,1,H,2,1,H,29,6,11,3,8,12,13,4,1,4,0,0,60.0,26.0,70.0,20.0,69.0,18.0,841,144
1777,SP1,02/03/14,Sevilla,Sociedad,1,0,H,0,0,D,10,11,5,3,15,10,3,4,2,4,0,0,35.0,43.0,43.0,41.0,46.0,42.0,542,424
1778,SP1,02/03/14,Vallecano,Valencia,1,0,H,0,0,D,17,11,3,1,19,16,3,3,3,1,0,1,20.0,35.0,25.0,59.0,27.0,59.0,226,557
1779,SP1,02/03/14,Villarreal,Betis,1,1,D,0,0,D,4,11,3,3,11,12,7,8,1,4,1,0,43.0,14.0,46.0,30.0,44.0,32.0,470,272
1780,SP1,08/03/14,Betis,Getafe,2,0,H,2,0,H,17,9,5,2,15,16,6,6,3,3,0,0,15.0,27.0,21.0,56.0,21.0,54.0,272,366
1781,SP1,08/03/14,Celta,Ath Madrid,0,2,A,0,0,D,9,13,2,7,12,11,2,5,1,3,0,0,30.0,61.0,32.0,37.0,34.0,41.0,291,650
1782,SP1,08/03/14,Granada,Villarreal,2,0,H,2,0,H,13,5,4,1,21,17,3,3,4,1,0,0,27.0,44.0,22.0,36.0,25.0,34.0,219,470
1783,SP1,08/03/14,Valladolid,Barcelona,1,0,H,1,0,H,7,13,2,6,15,14,4,3,5,1,0,0,23.0,63.0,28.0,44.0,32.0,47.0,115,841
1784,SP1,09/03/14,Almeria,Sevilla,1,3,A,0,1,A,8,7,5,4,11,13,3,8,2,4,0,0,26.0,38.0,25.0,46.0,26.0,42.0,144,542
1785,SP1,09/03/14,Espanol,Elche,3,1,H,2,0,H,12,12,6,3,16,11,5,5,1,3,0,0,33.0,29.0,29.0,32.0,29.0,33.0,422,81
1786,SP1,09/03/14,Real Madrid,Levante,3,0,H,1,0,H,25,6,10,1,12,12,12,2,2,2,0,1,64.0,36.0,73.0,26.0,71.0,25.0,811,309
1787,SP1,09/03/14,Valencia,Ath Bilbao,1,1,D,1,0,H,13,13,4,4,15,15,9,6,3,2,0,0,35.0,50.0,38.0,37.0,42.0,35.0,557,499
1788,SP1,10/03/14,Osasuna,Malaga,0,2,A,0,1,A,19,11,7,4,5,19,10,10,1,3,0,1,29.0,26.0,24.0,39.0,22.0,38.0,244,407
1789,SP1,10/03/14,Sociedad,Vallecano,2,3,A,2,1,H,15,15,6,4,11,14,3,8,0,3,0,0,43.0,23.0,46.0,36.0,43.0,41.0,424,226
1790,SP1,14/03/14,Getafe,Granada,3,3,D,2,1,H,11,17,5,5,14,10,4,10,4,1,1,1,27.0,30.0,23.0,42.0,25.0,44.0,366,219
1791,SP1,15/03/14,Ath Madrid,Espanol,1,0,H,0,0,D,8,8,2,4,11,17,7,2,3,3,0,0,64.0,36.0,63.0,21.0,62.0,20.0,650,422
1792,SP1,15/03/14,Levante,Celta,0,1,A,0,1,A,18,26,8,8,17,18,4,9,3,5,0,0,36.0,30.0,26.0,34.0,24.0,34.0,309,291
1793,SP1,15/03/14,Malaga,Real Madrid,0,1,A,0,1,A,12,13,4,6,10,6,7,6,2,0,0,0,29.0,67.0,26.0,35.0,29.0,37.0,407,811
1794,SP1,15/03/14,Vallecano,Almeria,3,1,H,1,0,H,14,7,5,2,11,16,6,6,1,3,0,0,26.0,26.0,29.0,61.0,27.0,66.0,226,144
1795,SP1,16/03/14,Barcelona,Osasuna,7,0,H,3,0,H,20,6,11,3,9,10,4,4,1,2,0,0,63.0,29.0,74.0,22.0,70.0,24.0,841,244
1796,SP1,16/03/14,Elche,Betis,0,0,D,0,0,D,12,9,1,3,15,18,6,3,4,3,0,0,29.0,18.0,24.0,40.0,26.0,38.0,81,272
1797,SP1,16/03/14,Sevilla,Valladolid,4,1,H,2,0,H,14,8,6,2,13,13,9,2,3,3,0,0,41.0,26.0,47.0,42.0,45.0,42.0,542,115
1798,SP1,16/03/14,Sociedad,Valencia,1,0,H,0,0,D,9,12,2,3,16,20,6,9,2,4,0,0,43.0,36.0,48.0,39.0,47.0,38.0,424,557
1799,SP1,17/03/14,Villarreal,Ath Bilbao,1,1,D,0,0,D,8,7,3,4,14,12,11,5,1,2,1,0,44.0,51.0,47.0,33.0,48.0,34.0,470,499
1800,SP1,21/03/14,Celta,Malaga,0,2,A,0,2,A,12,9,3,4,8,14,6,2,1,5,0,1,33.0,29.0,33.0,39.0,34.0,40.0,291,407
1801,SP1,22/03/14,Ath Bilbao,Getafe,1,0,H,1,0,H,14,9,8,3,14,25,10,4,1,3,0,0,52.0,28.0,51.0,32.0,52.0,35.0,499,366
1802,SP1,22/03/14,Espanol,Levante,0,0,D,0,0,D,12,6,3,3,10,18,8,9,4,3,0,1,36.0,36.0,32.0,34.0,32.0,37.0,422,309
1803,SP1,22/03/14,Granada,Elche,1,0,H,0,0,D,9,10,4,4,15,18,5,3,1,3,0,1,31.0,30.0,27.0,39.0,25.0,39.0,219,81
1804,SP1,22/03/14,Valladolid,Vallecano,1,1,D,1,1,D,9,16,2,3,10,6,4,7,4,2,0,0,26.0,29.0,30.0,48.0,35.0,47.0,115,226
1805,SP1,23/03/14,Betis,Ath Madrid,0,2,A,0,0,D,5,9,1,2,18,14,0,7,2,2,1,0,19.0,67.0,23.0,56.0,26.0,56.0,272,650
1806,SP1,23/03/14,Osasuna,Sevilla,1,2,A,0,2,A,18,10,3,3,12,22,7,1,3,1,0,0,29.0,44.0,24.0,48.0,31.0,41.0,244,542
1807,SP1,23/03/14,Real Madrid,Barcelona,3,4,A,2,2,D,13,18,8,6,24,12,1,5,5,2,1,0,70.0,66.0,77.0,26.0,80.0,27.0,811,841
1808,SP1,23/03/14,Valencia,Villarreal,2,1,H,2,0,H,14,4,5,1,16,18,7,1,2,3,0,0,36.0,45.0,39.0,39.0,39.0,40.0,557,470
1809,SP1,24/03/14,Almeria,Sociedad,4,3,H,1,1,D,14,23,8,11,14,13,11,6,4,3,0,0,26.0,46.0,27.0,52.0,28.0,50.0,144,424
1810,SP1,25/03/14,Elche,Ath Bilbao,0,0,D,0,0,D,12,8,2,1,25,17,7,2,2,2,0,0,30.0,55.0,24.0,41.0,26.0,41.0,81,499
1811,SP1,25/03/14,Malaga,Espanol,1,2,A,1,1,D,16,7,5,4,7,8,3,8,1,1,1,0,32.0,37.0,28.0,36.0,26.0,36.0,407,422
1812,SP1,26/03/14,Ath Madrid,Granada,1,0,H,0,0,D,16,7,5,0,12,12,14,4,1,3,0,0,70.0,34.0,66.0,21.0,67.0,24.0,650,219
1813,SP1,26/03/14,Barcelona,Celta,3,0,H,2,0,H,14,8,6,6,11,8,4,6,2,2,0,0,69.0,33.0,85.0,25.0,75.0,24.0,841,291
1814,SP1,26/03/14,Sevilla,Real Madrid,2,1,H,1,1,D,12,26,3,8,13,13,2,9,3,3,0,0,47.0,70.0,53.0,44.0,51.0,46.0,542,811
1815,SP1,26/03/14,Vallecano,Osasuna,1,0,H,0,0,D,14,7,5,2,11,12,9,3,3,5,0,0,30.0,29.0,33.0,63.0,33.0,71.0,226,244
1816,SP1,27/03/14,Almeria,Valencia,2,2,D,0,2,A,20,15,9,5,19,9,6,4,5,1,0,0,29.0,39.0,31.0,55.0,29.0,54.0,144,557
1817,SP1,27/03/14,Getafe,Villarreal,0,1,A,0,1,A,12,12,1,3,15,19,9,2,3,3,0,0,28.0,45.0,26.0,46.0,27.0,48.0,366,470
1818,SP1,27/03/14,Levante,Betis,1,3,A,1,1,D,9,10,4,5,18,13,7,7,3,3,0,0,37.0,19.0,26.0,35.0,26.0,37.0,309,272
1819,SP1,27/03/14,Sociedad,Valladolid,1,0,H,1,0,H,14,9,7,1,13,15,2,11,3,5,0,0,46.0,27.0,52.0,43.0,50.0,44.0,424,115
1820,SP1,29/03/14,Ath Bilbao,Ath Madrid,1,2,A,1,1,D,13,10,2,3,19,15,3,4,3,2,1,0,56.0,73.0,52.0,32.0,55.0,32.0,499,650
1821,SP1,29/03/14,Celta,Sevilla,1,0,H,0,0,D,14,10,4,3,10,12,11,7,1,4,0,0,33.0,50.0,33.0,44.0,37.0,43.0,291,542
1822,SP1,29/03/14,Espanol,Barcelona,0,1,A,0,0,D,8,20,1,8,24,8,3,11,4,2,1,0,40.0,72.0,34.0,35.0,39.0,37.0,422,841
1823,SP1,29/03/14,Real Madrid,Vallecano,5,0,H,1,0,H,16,15,7,2,13,14,4,6,1,0,0,0,70.0,33.0,81.0,32.0,79.0,27.0,811,226
1824,SP1,30/03/14,Osasuna,Sociedad,1,1,D,0,1,A,15,10,4,3,19,18,4,8,5,5,0,0,29.0,49.0,25.0,51.0,29.0,54.0,244,424
1825,SP1,30/03/14,Valencia,Getafe,1,3,A,1,2,A,19,11,3,6,15,20,12,5,2,4,1,0,40.0,28.0,43.0,42.0,39.0,41.0,557,366
1826,SP1,30/03/14,Valladolid,Almeria,1,0,H,1,0,H,20,14,8,3,12,12,5,6,2,0,0,1,27.0,30.0,31.0,50.0,36.0,52.0,115,144
1827,SP1,30/03/14,Villarreal,Elche,1,1,D,1,1,D,10,7,3,2,16,14,6,5,1,1,0,0,48.0,31.0,50.0,36.0,48.0,35.0,470,81
1828,SP1,31/03/14,Betis,Malaga,1,2,A,1,0,H,11,8,2,4,6,11,3,7,2,7,0,0,22.0,32.0,26.0,59.0,26.0,58.0,272,407
1829,SP1,31/03/14,Granada,Levante,0,2,A,0,0,D,8,15,1,5,17,17,7,3,2,4,0,0,34.0,37.0,28.0,40.0,28.0,42.0,219,309
1830,SP1,04/04/14,Almeria,Osasuna,1,2,A,0,2,A,16,12,3,2,6,10,7,5,1,1,1,0,30.0,30.0,33.0,58.0,32.0,57.0,144,244
1831,SP1,05/04/14,Ath Madrid,Villarreal,1,0,H,1,0,H,6,8,3,1,13,16,4,5,3,1,0,0,76.0,49.0,69.0,22.0,69.0,22.0,650,470
1832,SP1,05/04/14,Barcelona,Betis,3,1,H,1,0,H,12,12,4,4,9,16,4,4,0,2,0,0,75.0,22.0,89.0,25.0,92.0,28.0,841,272
1833,SP1,05/04/14,Sociedad,Real Madrid,0,4,A,0,1,A,13,21,4,7,13,10,7,8,3,3,0,0,50.0,73.0,54.0,44.0,58.0,45.0,424,811
1834,SP1,05/04/14,Vallecano,Celta,3,0,H,1,0,H,14,18,5,7,12,11,2,7,2,1,1,0,33.0,36.0,34.0,68.0,34.0,66.0,226,291
1835,SP1,06/04/14,Elche,Getafe,1,0,H,0,0,D,16,9,3,3,20,16,6,2,3,2,0,0,32.0,31.0,25.0,42.0,27.0,42.0,81,366
1836,SP1,06/04/14,Malaga,Granada,4,1,H,2,0,H,11,10,5,5,19,16,7,5,3,5,0,0,35.0,34.0,31.0,39.0,29.0,41.0,407,219
